Nom de l'établissement;Adresse;Site Web;Status
Satsanga Wellness Estoril;Av. Marginal 49 2766-901 Estoril Portugal;https://www.vilagale.com/pt-pt/hoteis-portugal/hoteis-costa-de-lisboa/vila-gale-estoril/#spa;Traité
THE SPA EXPERIENCE;Av. Costa Pinto 91 rcD 2750-329 Cascais Portugal;http://thespaexperience.pt/;Traité
Thai Way Spa- Cascais;R. da Palmeira 5D 2750-459 Cascais Portugal;http://thaiwayspa.pt/;Traité
Asian Temple Spa - Cascais;R. Dom Francisco de Avilez 60 loja AZ 2750-349 Cascais Portugal;https://www.asiantemplespa.com/;Traité
Spa InterContinental by L'Occitane;Av. Marginal 8023 2765-249 Estoril Portugal;https://www.estorilintercontinental.com/spa/;Traité
Asian Temple - Thai Massage Estoril;Av. Sabóia 914 C 2765-579 Estoril Portugal;https://www.asiantemplespa.com/index;Traité
Farol de Vila Real de Santo António;Bairro da Caixa de Providência 3 8900-211 Vila Real de Santo António Portugal;;
Grand Beach Club;Ponta da Areia 8900-227 Vila Real de Santo António Portugal;https://restaurante.covermanager.com/grand-beach-club/;Traité
Praça Marquês de Pombal;Praça do Marquês de Pombal 8900-267 Vila Real de Santo António Portugal;https://www.cm-vrsa.pt/pt/menu/179/praca-marques-de-pombal.aspx;Traité
Piscinas Municipais de Vila Real de Santo António;R. Francisco Sá Carneiro 29B 8900-307 Vila Real de Santo António Portugal;;
Casa Thai massage - Vila real de Santo Antonio;R. Jacinto José de Andrade n.º 106 8900-313 Vila Real de Santo António Portugal;https://thaimassagewell.com/;Traité
Clínica Pombalina;R. Domiciano Cavem 13 8900 8900-282 Vila Real de Santo António Portugal;http://www.clinicapombalina.pt/;Traité
Magic ThaiMassage & Wellness;Av. Min. Duarte Pacheco 62 8900-314 Vila Real de Santo António Portugal;https://m.facebook.com/people/Magic-ThaiMassage-Wellness-in-VRSA/100083283792248/;Traité
CLINICA OsteoLifeSport;R. Catarina Eufémia 50B 8900-255 Vila Real de Santo António Portugal;https://clinicaosteolifesport.buk.pt/;Traité
Dream Away Thai Massage;R. Gen. Humberto Delgado 25 8900-309 Vila Real de Santo António Portugal;http://www.dreamawaythaimassage.com/;Traité
Piscina Naturais (Natural Pool) São Roque;Unnamed Road São Roque do Pico Portugal;http://www.up2pico.pt/;Traité
HANDMADE - Nídia Furtado;9940-235 SANTO ANTÓNIO-SRP Rua da Igreja 9 9940-235 São Roque do Pico Portugal;;
Complexo de Piscinas de Rio Maior;Rio Maior Portugal;http://www.desmor.pt/conte.php?a=27;Traité
Real SPA Therapy;Largo da Feira 134 8700-339 Olhão Portugal;;
Municipal pools of Olhão;R. da Feira 6 8700-395 Olhão Portugal;https://desporto.cm-olhao.pt/menu/1349/piscinas-municipais;Traité
Royal Thai Massage Olhão - Traditional Thai Massage;R. Teófilo Braga 23 8700-520 Olhão Portugal;http://www.royalthaimassage.pt/;Traité
Be Life Thai Massage Spa;R. da Liberdade 123B 8700-019 Fuseta Portugal;;
Solinca Viana Do Castelo;Parque Emp. Praia Norte Avª Av. de Cabo Verde 4900-350 Viana do Castelo Portugal;https://www.solinca.pt/;Traité
FeelViana Wellness & Spa;Rua Brás de Abreu Soares 222 4935-159 Viana do Castelo Portugal;https://feelviana.com/pt/grupos/spa;Traité
Axis Wellness Fitness & SPA;R. da Bandeira 669 4900-561 Viana do Castelo Portugal;http://www.axiswellness.pt/;Traité
Aquamuseu do Rio Minho;Vila Nova de Cerveira Portugal;http://aquamuseu.cm-vncerveira.pt/;Traité
Timeout Aventura - Parque Aventura;R. de Santa Luzia 4990-725 Vilar do Monte Portugal;http://www.timeoutaventura.com/;Traité
Marina's Playground;Viana do Castelo Portugal;;
Parque das Águas;R. do Barão de Nova Sintra 4300-367 Porto Portugal;https://www.aguasdoporto.pt/noticias/parque-das-aguas;Traité
SEA LIFE Centre Porto;1ª Rua Particular Via do Castelo do Queijo do 4100-379 Porto Portugal;https://www.visitsealife.com/porto/;Traité
Monkey Park Esposende;4740-010 Esposende Portugal;https://www.monkeypark.pt/;Traité
SPA Flor de Sol;Av. de Cabo Verde 4900-365 Viana do Castelo Portugal;https://www.facebook.com/spaflordesol/;Traité
Himalaiaspa;Rua Nova de Santana 34 4900-530 Viana do Castelo Portugal;https://himalaiaspa.pt/;Traité
Piscina Municipal;Av. Adriano de Almeida ES Penedono Portugal;https://cm-penedono.pt/espacos/piscinas-municipais/;Traité
Passadiços de Santa Comba Dão;R. dos Aldrogãos 2 4 3440-401 Santa Comba Dão Portugal;https://www.cm-santacombadao.pt/;Traité
Santa Comba Dão Swimming pool;R. Lauro Gonçalves 7 3440-325 Santa Comba Dão Portugal;http://www.cm-santacombadao.pt/;Traité
Ritual Zen;Av. Gen. Humberto Delgado 10 C 3440-325 Santa Comba Dão Portugal;https://ritual-zen.wixsite.com/ritualzen;Traité
Clinatura - Santa Comba Dao;C. António Amadeu Prata n.º28 3440-406 Santa Comba Dao Portugal;;
Jardim do eden;Bombarral Portugal;;
Buddha Eden Garden of Peace;Quinta dos Loridos 2540-420 Portugal;https://bacalhoa.pt/pt/bacalhoa-buddha-eden;Traité
Buddha Eden;Quinta dos Loridos 2540-420 Portugal;https://www.bacalhoa.pt/pt/bacalhoa-buddha-eden;Traité
Lake path fountain;7VG7+C5 Bombarral Portugal;;
Águas Sublimes / Piscinas e Jacuzzi;Av. Dr. Joaquim de Albuquerque 42a 2540-004 Bombarral Portugal;https://aguassublimes.pt/;Traité
Maisons typiques de Santana;9230-082 Santana Portugal;;
Levada do Caldeirão Verde PR9;Santana Portugal;https://visitmadeira.com/pt/o-que-fazer/exploradores-da-natureza/atividades/caminhadas/pr-9-levada-do-caldeirao-verde/;Traité
Piscinas de Ribeira da Boaventura;ER101 Gaula Portugal;https://madeira.best/product/santa-cruz-bathing-complex/;Traité
TIL Spa;Castanheiro Boutique Hotel R. do Castanheiro 31 São Martinho 9000-081 Funchal Portugal;https://www.castanheiroboutiquehotel.com/pt/til-spa/;Traité
Miradouro de Catapeixe;N224 Castelo de Paiva Portugal;;
Baloiço de São Gens;Santa Maria de Sardoura Portugal;https://www.rotadaluz.pt/castelo-de-paiva/lugares/baloico-de-sao-gens-castelo-de-paiva/;Traité
Termas de Chaves / Complexo Termal Aquae Salutem;Largo Tito Flávio Vespasiano 1 5400-534 Chaves Portugal;http://www.termasdechaves.com/;Traité
Corpo Perfeito;4550-102 Castelo de Paiva Portugal;;
Vila Vita Spa by Sisley Paris;Vila Vita Parc 8400-450 Porches Portugal;https://vilavitaparc.com/en/experiences/vila-vita-spa-sisley-paris;Traité
SPA Amazónia - Actividades de bem estar;R. da Constituição 236 4200-198 Porto Portugal;https://www.facebook.com/SpaAmazonia;Traité
Global Destinos;R. Emídio Navarro 33 4550-102 Castelo de Paiva Portugal;http://www.globaldestinos.pt/;Traité
Costa Douro;Rua da Lixa nº 63 Lugar do 4550-379 Fornos Portugal;https://www.costadouro.pt/;Traité
Mondego Green Park;Av. Lousã 3000-214 Coimbra Portugal;https://www.cm-coimbra.pt/areas/viver/desporto/equipamentos-desportivos/parque-verde-do-mondego;Traité
Fluviário de Mora;Parque Ecológico do Gameiro 7490-909 Cabeção Portugal;http://www.fluviariomora.pt/;Traité
Stand Up Paddle Coimbra;Pavilhão 4 do Centro Náutico do ChoupalinhoParque Verde do Mondego Av. Inês de Castro Pte. de Santa Clara 3040-255 Coimbra Portugal;http://www.coimbrasup.com/;Traité
Jardins da Quinta das Lágrimas;R. José Vilarinho Raposo 1 3040-382 Coimbra Portugal;http://www.quintadaslagrimas.pt/;Traité
Termas das Caldas de Aregos;Miomães Portugal;http://www.termas-caldasdearegos.com/index.php?option=com_content&view=article&id=62&Itemid=79;Traité
Tasquinha do Fumo;Baiao R. de Almofrela Campelo 4640-165 Portugal;https://www.facebook.com/tasquinhadofumo;Traité
Wedo Massage Ribeira;R. de S. João 25 4050-296 Porto Portugal;https://www.wedomassage.pt/;Traité
Quinta de Covela;Rua do Mirão 4640-211 São Tomé de Covelas Portugal;http://www.limasmith.com/;Traité
Scostaterapias/Head spa/reverse head spa;Av. da República 447 ed Cristal 4615-676 Vila Cova da Lixa Portugal;https://wondersd88.wixsite.com/scostaterapiasjapone;Traité
Pensao Borges;R. Camões 306 Campelo 4640-147 Baião Portugal;http://www.residencialborges.com/;Traité
SPASO ZEN - Wellness & Beauty;;https://www.spasozen.com/;Traité
Centro Termal Fonte Santa;En 332 Encosta Fonte Santa 6350-239 Almeida Portugal;;
Termas da fonte santa;Estrada da Fonte Santa Almeida Portugal;;
Casa Marcelo;Casa Marcelo Lote 40 Bairro 25 Casais Do Pinhal Velho 2510-662 Vau Obidos Lagoon Portugal;http://casamarcelo.pt/index.html;Traité
Massage Peniche;Tv. do Jardim 2 2520-182 Ferrel Portugal;http://www.massagepeniche.pt/;Traité
Baleal Beach;Baleal 2501-141 Peniche Portugal;https://www.alexsurfschool.com/;Traité
The Ocean Clinic - Osteopathy & Alternative therapies;Tv. dos Lusíadas 2a 2520-188 Ferrel Portugal;https://pt.joyosteopathyandyoga.com/the-ocean-clinic;Traité
Centro Interpretativo Maria da Fonte;Largo António Ferreira Lopes 86 4830-503 Póvoa de Lanhoso Portugal;http://www.mariadafonte.pt/;Traité
Municipal Swimming Pool;R. 25 de Novembro 4830 Póvoa de Lanhoso Portugal;https://www.povoadelanhoso.pt/locais/piscina-municipal/?mp=679&mc=707;Traité
Centro de Estética Olga Silva;Rua António Francês nº117 4830-577 Póvoa de Lanhoso Portugal;http://centroolgasilva.com/;Traité
BeyondZen;R. Paixão Bastos 4830-551 Póvoa de Lanhoso Portugal;;
Taverna O Bobo da Corte;Castelo de Palmela 2950-317 Palmela Portugal;http://www.facebook.com/bobodacorte.palmela;Traité
Castelo de Palmela;Av. dos Cavaleiros de Santiago e Espada 2950-317 Palmela Portugal;http://www.cm-palmela.pt/;Traité
Caco Palmela;Estr. dos Restauradores do Concelho de Palmela 379 2 2950-041 Palmela Portugal;https://www.cacopalmela.pt/;Traité
Oazis Massage;R. da Madalena 219 1100-321 Lisboa Portugal;https://oazismassage.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_profile;Traité
Moments Lounge;Est do Lau 2950-034 Palmela Portugal;https://momentslounge.netlify.app/;Traité
Parque de Palmela (Ringue);2950-211 Palmela Portugal;;
Municipal pool De Palmela;Praceta da Liberdade 295 2950-202 Palmela Portugal;http://www.palmeladesporto.pt/empresa/equipamentos/piscina-de-palmela;Traité
Lagus Field & Adventure;EN 379.2 KM 75 2950-571 Portugal;http://www.laguscampoeaventura.pt/;Traité
Parc Santiago;Av. António Sérgio 2910-230 Setúbal Portugal;;
Centro Terapêutico da Dor;Portais da Arrábida Av. dos Descobrimentos 177 Loja B 2950-751 Q.ta do Anjo Portugal;https://centroterapeuticodador.com/;Traité
Village Spa by Sandra Henriques;Av. da Liberdade 2950-246 Palmela Portugal;https://instagram.com/villagespa2023?igshid=YmMyMTA2M2Y=;Traité
Piscina Municipal de Mondim de Basto;R. 25 de Abril 107 Mondim de Basto Portugal;https://municipio.mondimdebasto.pt/;Traité
Termas de Vizela - Centro Tesal;Caldas de 4815-416 Vizela Portugal;http://www.termasdevizela.com/;Traité
Camping Vouzela Park;Monte do Castelo Vouzela Portugal;http://aquapolis.com.pt/parque-de-campismo-de-vouzela-parque-4-estrelas-e-certificacao-qualidade/;Traité
Funtasticall;Parque Industrial de Coimbrões Rua N Lote 125 3500-618 Viseu Portugal;http://www.funtasticall.pt/;Traité
Cascata da Praia Fluvial de Nossa Senhora da Piedade;Lousã Portugal;;
Piscina Municipal da Lousã;Rua José Pereira da Cruz 14 3200-266 Lousã Portugal;https://cm-lousa.pt/atividades-municipais/desporto/piscina-municipal-da-lousa/;Traité
Cascata da Senhora da Piedade;Lousã Portugal;;
château de Lousã;Lousã Portugal;https://cm-lousa.pt/locais/castelo-de-arouce/?mp=2359&mc=2371;Traité
Piscina do Parque Carlos Reis;R. Prof. António Batista Almeida 11 3200-201 Lousã Portugal;http://www.cm-lousa.pt/;Traité
Clinica Das Massagens;Av. Dr. José Maria Cardoso 12 3200-202 Lousã Portugal;https://m.facebook.com/Cl%C3%ADnica-das-Massagens-164954316926660/;Traité
Piscinas Municipais de Pampilhosa da Serra;Av. Bombeiros Voluntários 3320-229 Pampilhosa da Serra Portugal;https://www.cm-pampilhosadaserra.pt/;Traité
Piscinas Municipais de Sabrosa;R. Sebastián Elcano 48 5060-335 Sabrosa Portugal;;
O Chafariz;Largo do Chafariz 4 7220-368 Portel Portugal;https://ochafariz.shop/;Traité
Pavilhão Temático A Bolota;426 R. 1º de Maio 32 7220-426 Portel Portugal;http://www.cm-portel.pt/;Traité
Aquapark Meis;G73V+5V 36637 Penente Pontevedra Espagne;;
Piscina Municipal de Melgaço;Prado Portugal;;
Monterrei's Waterpark;complejo deportivo Ourense Espagne;https://complexodeportivomonterrei.es/;Traité
Presa do Monte;Lugar As Insuas 1 36418 36418 Pontevedra Espagne;;
Desjoyaux Piscinas Oeste;R. Dr. Artur Figueiroa Rego 104 Fração A 2500-187 Caldas da Rainha Portugal;http://piscinasdesjoyauxoeste.com/;Traité
Spas & Comp.;R. Dr. Artur Figueiroa Rego 104 Fração A 2500-187 Caldas da Rainha Portugal;http://www.spas-e-companhia.com/;Traité
Parque Dom Carlos I;R. de Camões 37 Caldas da Rainha Portugal;;
Castle of Serpa;R. do Cano 2 7830-412 Serpa Portugal;;
Aqueduct;R. do Arcos 7830-425 Serpa Portugal;https://www.roteirodoalqueva.com/poi/aqueduto-de-serpa;Traité
Termas de Prexigueiro;Lugar de Prexigueiro s/n 32418 Ribadavia Ourense Espagne;http://www.termasprexigueiro.com/;Traité
Municipal pools Da Vidigueira;N258 26 Vidigueira Portugal;http://cm-vidigueira.pt/;Traité
Parque das histórias;R. das Sobreiras 4 3780-203 Anadia Portugal;;
Anadiasplash;Calçada Monte Crasto 41 3780-202 Anadia Portugal;;
Vale Santo;Av. José Luciano de Castro 3780-202 Anadia Portugal;;
Parque Urbano de Anadia;Av. das Laranjeiras A 3780-202 Anadia Portugal;;
Hair Spa;Av. Engenheiro Tavares da Silva 3780-000 Anadia Portugal;;
Tais SPA;Av. 25 de Abril 49 Fra/c - R/CH 3780-205 Anadia Portugal;https://www.instagram.com/taisnascimento_massoterapeuta?igsh=OHdia3p3aXZ0NWZy;Traité
Ceylon Ayurvedic Spa (Spa Ayurvédico do Ceilão);Edifício Marialva R. Padre Américo 1-E 3780-236 Anadia Portugal;https://ceylonspa.pt/;Traité
Camping de Calheta Sao Jorge;Ponta Vicente Dias Fajã Grande 9850-079 Portugal;;
Centro de Saúde da Calheta;Relvinha Portugal;;
Sete Fontes Forest Park;Unnamed Road Portugal;;
"Piscina Natural ""Simão Dias""";Faja Ouvidor Fajã Do Ouvidor Ilha De São Jorge 9800 Norte Grande Portugal;;
Piscina Natural da Pontinha do Topo;Pontinha do 9875 Topo Portugal;;
Parque de Escultura Contemporânea Almourol;Praça da República 1 2260-411 Vila Nova da Barquinha Portugal;https://visitbarquinha.pt/o-que-fazer/parque-de-escultura-contemporanea-almourol/;Traité
Vila Nova da Barquinha Municipal pools;R. do Poço Novo 8 2260-572 Moita do Norte Portugal;;
Nobre Dharma Spa;R. de Dissay 2260-400 Vila Nova da Barquinha Portugal;;
Museu Municipal de Coruche;R. Julio Maria de Sousa 14 2100-167 Coruche Portugal;http://www.museu-coruche.org/;Traité
Cork Oak and Cork Observatory;Coruche Portugal;http://www.cm-coruche.pt/portal-do-investidor/observatorio-do-sobreiro-e-da-cortica;Traité
Aventura Radical;Beco do Açude Coruche Portugal;;
Municipal pools Coruche;Rua Capitão Salgueiro Maia - Santo Antonino 2100-142 Coruche Portugal;http://www.cm-coruche.pt/atividade-municipal/desporto/piscinasmunicipais;Traité
Termas de Moura;Pátio dos Rolins 4 7860-033 Moura Portugal;;
Decathlon;R. Eng. Nuno Abecassis 2 8005-548 Faro Portugal;https://www.decathlon.pt/store-view/loja-de-desporto-faro-0070073000730;Traité
Parque Ribeirinho de Faro;Faro Portugal;;
Porta Árabe;R. do Municipio 8000-269 Faro Portugal;;
Monchique Spa Termal;R. de Caldas de Monchique 8550-232 Portugal;https://monchiquetermalresort.com/pt/monchique-spa-termal;Traité
Parque da Mina;Sítio do Vale de Boi CCI 171 8550-391 Portugal;https://www.parquedamina.com/;Traité
Castle of Alter do Chão;Largo Barreto Caldeira 7440-049 Alter do Chão Portugal;https://www.visitalentejo.pt/pt/catalogo/detalhes_produto.php?id=521;Traité
Satsanga Spa Collection Alter Real;Alter do Chão Portugal;https://www.vilagale.com/br/hoteis/alentejo/vila-gale-collection-alter-real;Traité
M&C Spa Terapias - Head Spa;Urbanização Quinta de São Roque Lote 13 Entrada 4C Piso 2 2000-850 Santarém Portugal;https://mcspaterapias.com/;Traité
Monte Da Orada;Nacional 120 Cx Postal 261-ST 7630-678 S.Teotónio Portugal;http://www.orada.eu/;Traité
Parque das Águas;Boavista dos Pinheiros 7630-174 Portugal;https://www.cm-odemira.pt/viver/ambiente/jardins-e-espacos-verdes/parque-das-aguas;Traité
Pego das Pias;Ribeira do Torgal 7630-174 São Luís Portugal;;
Jardim do Lago;Alameda da Europa Covilhã Portugal;;
Piscina Praia da Covilhã;R. Irmãos Bonina 16 6200-565 Covilhã Portugal;http://www.cm-covilha.pt/;Traité
Satsanga Spa Serra da Estrela;Fonte Santa 6260-013 Manteigas Portugal;https://www.instagram.com/satsangaspa_serradaestrela;Traité
Piscinas Naturais do Carapacho;Carapacho Portugal;;
Balneário Pedagógico de Vidago;Rua João de Oliveira 5425-352 Vidago Portugal;http://bpvidago.pt/;Traité
Parque Desportivo Municipal;Ribeira de Pena Portugal;http://www.cm-rpena.pt/;Traité
Nature Relax;Av. da Noruega Bloco 4 Loja 4A 4870-151 Ribeira de Pena Portugal;https://nature-relax-1.buk.pt/;Traité
Moodz Spa & Resort;Falacho de Cima 8300-026 Silves Portugal;http://www.moodz.pt/;Traité
Flying carpets;N125 555A 8365-023 Alcantarilha Portugal;http://www.aqualand.pt/;Traité
Childrens paradise;8365-023 Alcantarilha Portugal;;
Banzai boggan;8365-023 Alcantarilha Portugal;http://www.aqualand.pt/;Traité
Rivière du Jurassique;R. de Charnequinha 8365 Pêra Portugal;http://www.zoomarine.pt/;Traité
Luana Pinto Osteopata;R. Xanana Gusmão 4690-877 Cinfães Portugal;https://www.facebook.com/luanapintoosteopata/;Traité
Welcome Douro;R. da Barragem 2153 4690-550 Cinfães Portugal;http://www.welcomedouro.pt/;Traité
Baloiço do Bestança;Cinfães Portugal;;
La Belle;Rua Manuel da Costa n° 5 e 7 3550-152 Penalva do Castelo Portugal;https://www.tiktok.com/@la_belle_be?_t=8eaR1vXDuCH&_r=1;Traité
PhysioClinic - Fisioterapeuta Rúben Pais;R. 1º de Dezembro 132 Loja N 3 3550-135 Penalva do Castelo Portugal;https://physioclinicgroup.pt/;Traité
Andreia Tavares;avenida principal pousadas 3550-045 viseu Portugal;;
Alinhadamente - Fisioterapia e Pilates;R. 1º de Dezembro 257 3550-110 Penalva do Castelo Portugal;https://alinhadamente.com/homepage;Traité
Holmes Place Miraflores;R. Rodrigo Bessone Basto 7 1495-155 Algés Portugal;https://www.holmesplace.com/pt/pt/clubes/miraflores;Traité
Holmes Place Quinta da Fonte;edifício Q33 R. da Qt. da Fonte 2770-192 Paço de Arcos Portugal;https://www.holmesplace.com/pt/pt/clubes/quinta-da-fonte;Traité
Holmes Place Oeiras;Rua Coro de Santo Amaro de Oeiras 8 2780-379 Oeiras Portugal;https://www.holmesplace.com/pt/pt/clubes/oeiras;Traité
Wake Day Spa®;R. Maj. Afonso Palla 23 H 1495-001 Algés Portugal;https://wakedayspa.pt/;Traité
Playground area;Praça da Maratona 1495-751 Cruz Quebrada Portugal;http://jamor.ipdj.pt/;Traité
Massagista Terapêutica Sara Santos - Energy Of Life;Av. da Cerca 7150-102 Borba Portugal;https://www.facebook.com/energyoflifemassagemborba;Traité
Terapias Cura da Alma;Telheiro do bosque 7150-244 Borba Portugal;;
Pasithea;;;
Institut Bien Etre;54 route Angonnes Les Hauts du Moulin bât A 38320 Brié-et-Angonnes France;http://institut-bien-etre-delphine.fr/;Traité
Parc Hérouval;D915 27140 Gisors France;https://www.herouval.com/;Traité
Nuit2spa;16 Rue des Halles 77170 Brie-Comte-Robert France;https://www.nuit2spa.fr/;Traité
Espace Chantelouise;38830 Crêts en Belledonne France;;
Parc La Fontaine Enchantée;Parking Stade Gérard Herouard Rue Louis Lumière 76290 Fontaine-la-Mallet France;https://www.parc-lafontaine-enchantee.com/;Traité
Les Aquaculteurs du Rosey;4 Rue du Rosey 27120 Fontaine-sous-Jouy France;https://www.lesaquaculteursdurosey.fr/;Traité
Château de Bridoré;2 Rue du Professeur Debré 37600 Bridoré France;http://www.chateaudebridore.fr/;Traité
Paradis Aquatique;183 Rte de la Chaussée 76630 Douvrend France;;
Parc de Fiancey;33 Rte de Grenoble 38120 Saint-Égrève France;http://www.saint-egreve.fr/19-parcs-espaces-verts.htm#par76;Traité
Océabul;Pl. de l'Europe 85160 Saint-Jean-de-Monts France;https://www.oceabul.fr/;Traité
Walibi Rhône-Alpes;1380 Rte de la Corneille 38630 Les Avenières Veyrins-Thuellin France;https://www.walibi.fr/;Traité
Résidence des Tourelles;Rue du Mail 41500 Saint-Dyé-sur-Loire France;https://residencedestourelles.com/?utm_source=gmb;Traité
Château & Thermes de Saint-Denis sur Loire;1 Rue de la Loire 41000 Saint-Denis-sur-Loire France;;
Wake Up Park - Nouveaux Propriétaires 2021 - Grenoble Moirans;793 Rte du Grand Verger 38430 Moirans France;https://www.wup-park.com/;Traité
Base de Loisirs des 3 Lacs;Prom. du Lac de Pêche 82230 Monclar-de-Quercy France;https://basedeloisirsmonclar.com/;Traité
Base de loisirs du parc de Loire;Levée de la Chevauchée 45650 Saint-Jean-le-Blanc France;;
Base de loisirs du Domino;41500 Suèvres France;;
Château de Chambord;41250 Chambord France;https://www.chambord.org/fr/;Traité
Val des Chateaux Canoe Kayak;Base Nautique Chemin de la Croix Du Pont 41500 Saint-Dyé-sur-Loire France;http://www.vcck41.com/;Traité
Piscine Municipale de Monein;10 All. des Chevreuils 64360 Monein France;https://www.monein.fr/vivre-a-monein/culture-loisirs-sports/la-piscine/;Traité
EXO 3D;Lac de la pierre 50 pont de Cordon 01300 Brégnier-Cordon France;https://www.exoloisirs.com/fr/content/exo-3d;Traité
Decathlon Bourges Saint Doulchard;Route nationale 76 18230 Saint-Doulchard France;https://www.decathlon.fr/store-view/magasin-de-sports-bourges-saint-doulchard-0070015600156;Traité
Rendez Vous Beauté By Chloé;51 Rue de l'écrin 34160 Saint-Drézéry France;https://www.rendezvousbeautebychloe.fr/;Traité
Axe Parc;18 Ruelle Bruline 02500 Luzoir France;https://www.facebook.com/Axe-Parc-108736714070485/;Traité
Étang de Fontaine-les-Vervins;Rue des Lavandières 02140 Fontaine-lès-Vervins France;;
Piscine publique de Brides-les-Bains;4 Prom. des Dorons 73570 Brides-les-Bains France;https://www.mairie-brideslesbains.fr/3742-piscine-publique.htm;Traité
Léo Parc Aventure;Base de Loisirs de l'Île Charlemagne Rue de la Levée 45650 Saint-Jean-le-Blanc France;http://www.leo-parc-aventure.fr/;Traité
Villa haut de gamme avec piscine & Spa en Provence - Le Domaine de Jolio intérieure & Spa en Provence;2701 Rte de Rochegude 84430 Mondragon France;http://www.ledomainedejolio.com/;Traité
Centre Nautique Raymond Boisdé;Pl. Pierre de Coubertin 18000 Bourges France;http://www.ville-bourges.fr/site/piscines;Traité
Defiland Bourges;201 Rte de la Charité 18000 Bourges France;https://defiland.fr/bourges;Traité
Base de Loisirs d'Orthez-Biron;Av. Marcel Paul 64300 Orthez France;;
La Cité de la Mer;All. du Président Menut 50100 Cherbourg-en-Cotentin France;https://www.citedelamer.com/;Traité
Parc Zoologique de Champrépus;493 rue Saint Gaud 50800 Champrepus France;http://www.zoo-champrepus.com/;Traité
Terrain de jeux des thermes;70300 Luxeuil-les-Bains France;;
Espace Aquatique Intercommunal de Bollène;Av. André Rombeau 84500 Bollène France;https://ccrlp.fr/espace-aquatique/;Traité
Parc Amazonia;Route d'Orange 30150 Roquemaure France;;
Base de Loisirs du Plan d'eau;Chem. de la Boucheyronne 84400 Apt France;http://www.apt.fr/La-base-de-loisirs.html;Traité
Espace baignade et loisirs domaine du lac de Champos;BP 2 26260 Saint-Donat-sur-l'Herbasse France;https://www.lacdechampos.com/;Traité
BOLLENE AVENTURE ACCROBRANCHE;1800 chemin de guffiage 84500 Bollène France;http://www.bolleneaventure.com/;Traité
Ventoux Aventure;920 route des Sallettes 84570 Mormoiron France;http://www.ventouxaventure.com/;Traité
Centre Thermal De Mondorf-Les-Bains (Parking);12 Av. Dr Klein 5630 Mondorf-les-Bains Luxembourg;https://www.mondorf.lu/fr;Traité
Parc Thermal de Mondorf les Bains;Av. des Bains 5610 Mondorf-les-Bains Luxembourg;https://www.mondorf.lu/parc-thermal/;Traité
Cour du Château;Pl. le Marois 50260 Bricquebec-en-Cotentin France;;
Office de Tourisme du Cotentin | Bureau de Bricquebec;13 Pl. Sainte-Anne 50260 Bricquebec-en-Cotentin France;https://www.encotentin.fr/bricquebec;Traité
St Germain sur ay;3 Route de la Mer 50430 Saint-Germain-sur-Ay France;;
Office de tourisme de Merville-Franceville-Plage;1 Av. de Paris 14810 Merville-Franceville-Plage France;https://www.normandie-paysdauge.fr/;Traité
Centre d'Activités Nautiques de Ouistreham Riva-Bella;Jetée Paul-Emile Victor 14150 Ouistreham France;http://centre-activites-nautiques-ouistreham.fr/;Traité
Natur'Zoo De Mervent;75 Le Gros Roc 85200 Mervent France;http://www.naturzoomervent.com/;Traité
La Joletière;85200 Route de Mervent 85200 Mervent France;https://www.facebook.com/p/Restaurant-La-Joletiere-61575388783932/;Traité
Decathlon Toulouse Escalquens;ZAC de la Masquère Rue du Canal du Midi 31750 Escalquens France;https://www.decathlon.fr/store-view/magasin-de-sports-toulouse-escalquens-0070018800188;Traité
Musée de la Nacre et de la Tabletterie;51 Rue Roger Salengro 60110 Méru France;https://musee-nacre.fr/;Traité
Office de Tourisme Vexin en Pays de Nacre;51 Rue Roger Salengro 60110 Méru France;https://www.tourisme-vexin-nacre.fr/;Traité
Restaurant l'Escale - Cap Blanc Nez;1 Rue de la Mer 62179 Escalles France;https://www.hotel-lescale.com/restaurant-bar;Traité
Espace de loisirs du Lac de Chassenon;Prairie de l’Aiguille Rte de Parthenay 85240 Xanton-Chassenon France;http://www.cc-vsa.com/culture-et-tourisme/lac-de-chassenon/;Traité
BDR Thermea France;57 Rue de la Gare 67580 Mertzwiller France;;
Le système solaire;31500 Toulouse France;https://www.cite-espace.com/;Traité
Piscine intercommunale du Sicoval;1 Imp. Jacques Prévert 31650 Saint-Orens-de-Gameville France;https://www.sicoval.fr/preparer-mon-sejour/quoi-faire/les-piscines-du-territoire/;Traité
Didiland;1 Rte de Gunstett 67360 Morsbronn-les-Bains France;http://www.didiland.fr/;Traité
Laguna Badeland;Am Wasserwerk 2 79576 Weil am Rhein Allemagne;http://www.laguna-badeland.de/;Traité
AQUATEC Europe;6 Rue de l'Europe 68500 Bergholtz France;https://www.aquatec-europe.com/fr/;Traité
Aquabasilea;Hardstrasse 57 4133 Pratteln Suisse;https://www.aquabasilea.ch/;Traité
Le Parc du Petit Prince;Le Parc du Petit Prince Rue de l'Espoir 68190 Ungersheim France;http://www.parcdupetitprince.com/;Traité
Base Nautique Colmar Houssen;37 Rue Denis Papin 68000 Colmar France;http://www.agglo-colmar.fr/base-nautique;Traité
